GEO_ID,VARIABLE,VARIABLE_NAME,DATE,VALUE,UNIT
country/HKG,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1981-01-01,31055224236.64120000000,USD
country/TTO,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1981-01-01,6992083336.24670000000,USD
country/TTO,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2010-01-01,22157919433.87520000000,USD
country/TTO,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2009-01-01,19172165225.50150000000,USD
country/TTO,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2016-01-01,23496215880.52120000000,USD
country/TTO,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1960-01-01,535673252.26034000000,USD
country/TTO,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1985-01-01,7375918367.34694000000,USD
country/TTO,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1963-01-01,678239329.11908000000,USD
country/SEN,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2018-01-01,23116701539.56460000000,USD
country/SEN,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2006-01-01,11697918245.35070000000,USD
country/SEN,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2013-01-01,18918667730.54170000000,USD
country/SEN,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1968-01-01,1309384863.20769000000,USD
country/GBR,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1996-01-01,1421711933486.21000000000,USD
country/IDN,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2002-01-01,195660611165.18300000000,USD
country/IDN,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1983-01-01,81052283404.21790000000,USD
country/IDN,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1987-01-01,75929617576.22820000000,USD
country/TUR,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1962-01-01,8902439024.39024000000,USD
country/TUR,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1976-01-01,51279868356.62610000000,USD
country/TUR,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1981-01-01,71040286283.51830000000,USD
country/TUR,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2003-01-01,314595528425.30700000000,USD
country/TUR,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1972-01-01,20431095406.36040000000,USD
country/TUR,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1986-01-01,75727813488.76590000000,USD
country/RWA,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1976-01-01,637753856.05312000000,USD
country/RWA,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1960-01-01,119000024.11900000000,USD
country/RWA,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2016-01-01,8695318854.11055000000,USD
country/RWA,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1988-01-01,2395492695.13767000000,USD
country/RWA,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1973-01-01,290746157.49237000000,USD
country/RWA,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2006-01-01,3319711249.44189000000,USD
country/KGZ,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1993-01-01,2028295454.54545000000,USD
country/SYR,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2019-01-01,22600896352.12660000000,USD
country/SYR,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1961-01-01,945244972.33107000000,USD
country/GUY,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1982-01-01,482000000.16067000000,USD
country/LKA,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1965-01-01,1698319327.73109000000,USD
country/SLB,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2016-01-01,1379490315.02286000000,USD
country/SLB,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1975-01-01,74620352.59208000000,USD
country/HKG,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1995-01-01,144652289130.66900000000,USD
country/HKG,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1971-01-01,4476001946.01486000000,USD
country/HKG,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2002-01-01,166348873240.94200000000,USD
country/TTO,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1974-01-01,2042001159.23119000000,USD
country/TTO,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1996-01-01,5759570495.96598000000,USD
country/SEN,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2010-01-01,16121315901.81170000000,USD
country/GBR,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1981-01-01,540720761152.05000000000,USD
country/GBR,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1991-01-01,1142766274398.22000000000,USD
country/IDN,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1969-01-01,8337423312.88344000000,USD
country/IDN,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1984-01-01,84853699994.56770000000,USD
country/IDN,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1975-01-01,30463855421.76020000000,USD
country/IDN,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1978-01-01,51455719100.27000000000,USD
country/TUR,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2006-01-01,557075996577.46600000000,USD
country/TUR,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2005-01-01,506314676837.41500000000,USD
country/KGZ,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1996-01-01,1827570586.16784000000,USD
country/KGZ,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1999-01-01,1249061487.01457000000,USD
country/FIN,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1998-01-01,134038718291.05500000000,USD
country/SDN,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2016-01-01,102943515502.99400000000,USD
country/SDN,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1992-01-01,7031933491.84899000000,USD
country/SDN,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2011-01-01,78402841444.95240000000,USD
country/SDN,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1997-01-01,11681179570.90070000000,USD
country/DZA,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2020-01-01,145743722826.25800000000,USD
country/DZA,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2021-01-01,163472233245.77000000000,USD
country/DZA,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1978-01-01,26364491320.09490000000,USD
country/DZA,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2014-01-01,213809980720.78700000000,USD
country/DZA,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1969-01-01,4257253260.69340000000,USD
country/DZA,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1987-01-01,66745822963.07870000000,USD
country/CHE,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2020-01-01,739913619797.44500000000,USD
country/CHE,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1968-01-01,18942730098.47060000000,USD
country/CHE,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1980-01-01,122557234458.21500000000,USD
country/CHE,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1985-01-01,110979185023.14700000000,USD
country/CHE,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2000-01-01,279209007352.66900000000,USD
country/CHE,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2014-01-01,726537808338.00000000000,USD
country/BEL,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1982-01-01,92095926187.53310000000,USD
country/BEL,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1969-01-01,23710735894.70220000000,USD
country/AFG,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1981-01-01,3478787909.09091000000,USD
country/AFG,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2007-01-01,9715765105.48016000000,USD
country/AFG,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1980-01-01,3641723321.99546000000,USD
country/AFG,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1961-01-01,548888895.55556000000,USD
country/LKA,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1984-01-01,6043474842.76729000000,USD
country/RWA,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2018-01-01,9636510839.30707000000,USD
country/TTO,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2004-01-01,13280292692.34890000000,USD
country/BEL,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1993-01-01,224721795708.95500000000,USD
country/AFG,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1966-01-01,1399999966.66667000000,USD
country/AFG,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2020-01-01,20143451705.75480000000,USD
country/SMR,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2008-01-01,2393437820.41892000000,USD
country/CMR,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1989-01-01,11012566178.18250000000,USD
country/CMR,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2015-01-01,32210233021.57350000000,USD
country/CMR,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2008-01-01,27715142005.57040000000,USD
country/CMR,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2005-01-01,19509852219.32980000000,USD
country/CMR,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2002-01-01,12417251341.60320000000,USD
country/TJK,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1999-01-01,1086612582.89292000000,USD
country/TJK,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1998-01-01,1320199581.52261000000,USD
country/TJK,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2012-01-01,7633036366.03492000000,USD
country/QAT,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1989-01-01,6487912087.91209000000,USD
country/QAT,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1977-01-01,3617564943.38684000000,USD
country/QAT,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1979-01-01,5632962998.31924000000,USD
country/QAT,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1982-01-01,7596703216.37272000000,USD
country/QAT,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1993-01-01,7156593653.84615000000,USD
country/QAT,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1995-01-01,8137911978.02198000000,USD
country/QAT,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1980-01-01,7829165977.58501000000,USD
country/QAT,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2010-01-01,125122306346.15400000000,USD
country/QAT,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2014-01-01,206224598571.42900000000,USD
country/QAT,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1987-01-01,5446428681.31868000000,USD
country/QAT,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2000-01-01,17759890109.89010000000,USD
country/MLI,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2009-01-01,10231962382.78420000000,USD
country/MLI,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1979-01-01,1595422953.67648000000,USD
country/MLI,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2011-01-01,12995112698.01020000000,USD
country/MLI,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1991-01-01,2724131460.10827000000,USD
country/MLI,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1981-01-01,1538972426.91311000000,USD
country/DZA,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1994-01-01,42543177031.17230000000,USD
country/AFG,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2009-01-01,12154835707.89870000000,USD
country/CMR,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1969-01-01,1100551487.13992000000,USD
country/CMR,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2013-01-01,33728621190.21140000000,USD
country/TON,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2004-01-01,230657579.05894000000,USD
country/TON,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2016-01-01,420548768.07281000000,USD
country/TON,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1976-01-01,30036416.96199000000,USD
country/TON,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2010-01-01,366832186.49348000000,USD
country/TON,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2012-01-01,470705334.75604000000,USD
country/TON,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2018-01-01,488906860.87406000000,USD
country/TON,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1999-01-01,199208752.45368000000,USD
country/FSM,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2010-01-01,296944100.00000000000,USD
country/FSM,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2015-01-01,316489900.00000000000,USD
country/FSM,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1997-01-01,206626300.00000000000,USD
country/FSM,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2018-01-01,401932300.00000000000,USD
country/FSM,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1999-01-01,220140500.00000000000,USD
country/FSM,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2009-01-01,280284600.00000000000,USD
country/FSM,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2008-01-01,263145100.00000000000,USD
country/SWE,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2014-01-01,581964017237.09500000000,USD
country/SWE,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1977-01-01,94467862578.88400000000,USD
country/SWE,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2021-01-01,636856236396.23900000000,USD
country/SWE,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1976-01-01,89362242653.57730000000,USD
country/SWE,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1979-01-01,123386889872.30300000000,USD
country/SWE,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1986-01-01,150498409835.87400000000,USD
country/SWE,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1997-01-01,268146349551.01400000000,USD
country/SWE,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2017-01-01,541018749769.09700000000,USD
country/SWE,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1968-01-01,31066820768.99090000000,USD
country/DOM,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1996-01-01,18241622255.71410000000,USD
country/DOM,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1983-01-01,9220600009.22060000000,USD
country/DOM,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2016-01-01,75704647977.25910000000,USD
country/DOM,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1976-01-01,3951500003.95150000000,USD
country/DOM,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1978-01-01,4734400004.73440000000,USD
country/PAK,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1988-01-01,38472742808.31670000000,USD
country/PAK,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1976-01-01,13168080808.08080000000,USD
country/PAK,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2000-01-01,82017743416.28410000000,USD
country/PAK,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1974-01-01,8899191919.19192000000,USD
country/PAK,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1961-01-01,4118647627.04746000000,USD
country/PAK,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2004-01-01,107759683863.12300000000,USD
country/PAK,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2007-01-01,152385716311.91600000000,USD
country/PAK,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1962-01-01,4310163796.72407000000,USD
country/PAK,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2012-01-01,224383544087.45200000000,USD
country/BHS,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2018-01-01,12653600000.00000000000,USD
country/BHS,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1985-01-01,2320699900.00000000000,USD
country/BHS,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2011-01-01,10070450000.00000000000,USD
country/BHS,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1970-01-01,538423153.69262000000,USD
country/BHS,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1974-01-01,632400000.00000000000,USD
country/BHS,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1983-01-01,1732800000.00000000000,USD
country/BHS,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1963-01-01,237745098.03922000000,USD
country/MOZ,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2004-01-01,7631106170.94621000000,USD
country/ISR,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2013-01-01,297732778479.12900000000,USD
